date,X,Y,Z,DB,a,pos
2016-07-30 14:50:20:856,9.002198,0.68953,-5.257667,49.70406,0.63787455586,-0.0203636653576
2016-07-30 14:50:21:356,8.303091,0.526724,-5.267244,46.91794,0.0369598192535,-0.018142319884
2016-07-30 14:50:21:855,8.513782,0.23942,-4.817134,46.80677,-0.024981560882,-0.016905238421
2016-07-30 14:50:22:356,8.676588,0.42138,-5.45878,50.76845,0.449581839166,-0.016399580227
2016-07-30 14:50:22:856,8.55209,0.488417,-5.353435,48.46285,0.29129005787,-0.0164264525469
2016-07-30 14:50:23:355,8.628704,0.076614,-4.941632,47.4981,0.133848814621,-0.0168684167061
2016-07-30 14:50:23:856,9.002198,0.038307,-5.046977,45.52614,0.510514187577,-0.0176992793496
2016-07-30 14:50:24:355,8.2169,0.766145,-4.970362,48.97222,-0.176261256289,-0.0189742674699
2016-07-30 14:50:24:855,9.050082,0.067038,-5.66947,48.53792,0.869483525951,-0.0208019498245
2016-07-30 14:50:25:356,8.58082,0.124498,-5.018246,49.68218,0.131265741389,-0.0233024629651
2016-07-30 14:50:25:855,7.805098,0.622492,-4.185065,48.99434,-0.931834641442,-0.0265591934464
2016-07-30 14:50:26:356,9.816228,0.593762,-5.535394,51.53995,1.4750109524,-0.0305725963458
2016-07-30 14:50:26:855,8.054095,0.248997,-4.654328,51.35346,-0.504452466049,-0.0352249837721
2016-07-30 14:50:27:355,8.418014,0.124498,-4.884171,53.99289,-0.0768820096826,-0.0402637966308
2016-07-30 14:50:27:855,9.672576,0.670377,-5.420472,51.01505,1.29808932718,-0.0453082174739
2016-07-30 14:50:28:356,8.322245,0.517148,-4.683058,48.63173,-0.246620047008,-0.0498803569179
2016-07-30 14:50:28:855,8.293515,0.392649,-5.209783,50.72248,-0.00804084891622,-0.0534581927546
2016-07-30 14:50:29:355,9.069236,0.21069,-5.21936,49.55728,0.655999747248,-0.055543597747
2016-07-30 14:50:29:856,8.37013,0.574608,-4.903325,48.80306,-0.092395015942,-0.0557357944665
2016-07-30 14:50:30:356,8.657434,0.009577,-5.305551,45.32463,0.343823250229,-0.0537989529537
2016-07-30 14:50:30:855,8.561666,0.574608,-4.979939,48.67609,0.111294849612,-0.0497127337615
2016-07-30 14:50:31:355,8.523358,0.325611,-5.171476,45.29084,0.164859304174,-0.0436964525049
2016-07-30 14:50:31:855,9.414002,0.23942,-4.989516,49.13088,0.847205332856,-0.0362010001017
2016-07-30 14:50:32:355,7.805098,0.258574,-5.27682,50.28313,-0.38496712921,-0.027867234166
2016-07-30 14:50:32:856,8.868124,0.095768,-5.899313,52.24842,0.841511097547,-0.0194546035186
2016-07-30 14:50:33:356,8.829816,0.411803,-5.018246,49.88739,0.354547467604,-0.0117485201012
2016-07-30 14:50:33:855,8.18817,0.296881,-4.711789,45.01084,-0.35826884335,-0.00545870416483
2016-07-30 14:50:34:356,8.753202,0.555455,-5.45878,48.5149,0.520796416454,-0.00112278173216
2016-07-30 14:50:34:856,8.55209,0.584185,-5.947197,48.95746,0.623056485955,0.000970581117765
2016-07-30 14:50:35:355,8.322245,0.373495,-4.491522,50.0521,-0.345697055169,0.000826857451405
2016-07-30 14:50:35:856,8.676588,0.258574,-4.692635,44.95601,0.057667560191,-0.00124895014922
2016-07-30 14:50:36:355,8.801086,0.268151,-5.813122,51.59569,0.740990812482,-0.00468937538978
2016-07-30 14:50:36:855,8.58082,0.057461,-5.181052,49.27097,0.213825291057,-0.00874060751199
2016-07-30 14:50:37:355,8.513782,0.632069,-4.596867,48.12932,-0.113857396883,-0.0125684304681
2016-07-30 14:50:37:855,8.935162,0.172383,-5.133168,46.03548,0.496126798228,-0.0153800262368
2016-07-30 14:50:38:355,8.283938,0.402226,-5.48751,46.6212,0.134756434575,-0.0165448072331
2016-07-30 14:50:38:855,8.485052,0.229843,-5.075707,47.82741,0.0799816378597,-0.015696893255
2016-07-30 14:50:39:356,8.963892,0.258574,-5.631162,47.84044,0.779060665205,-0.0128037886716
2016-07-30 14:50:39:856,8.293515,0.162806,-5.295974,48.45444,0.0315566582496,-0.00819004627443
2016-07-30 14:50:40:355,8.561666,0.526724,-4.453215,51.07857,-0.145079581085,-0.00251068646748
2016-07-30 14:50:40:855,9.136274,0.593762,-5.793968,52.28398,1.0248567642,0.00332393406599
2016-07-30 14:50:41:355,8.2169,0.526724,-4.548983,46.4532,-0.403187037234,0.00826320778266
2016-07-30 14:50:41:855,8.504206,0.105345,-4.912902,51.30606,0.0118747355617,0.0112568276298
2016-07-30 14:50:42:356,8.944738,0.191536,-5.353435,47.94571,0.616134961104,0.0114023005738
2016-07-30 14:50:42:855,8.590396,0.268151,-5.324704,48.45793,0.300355141301,0.00807939569966
2016-07-30 14:50:43:355,8.437168,-0.086191,-4.903325,43.95912,-0.0511153913816,0.00105273884782
2016-07-30 14:50:43:855,8.60955,0.373495,-4.596867,49.6388,-0.0429617624781,-0.00947234918331
2016-07-30 14:50:44:356,8.810662,0.23942,-5.90889,48.64583,0.801317912811,-0.0228496405996
2016-07-30 14:50:44:855,8.82024,-0.162806,-4.673482,48.50368,0.173214585271,-0.0380489141784
2016-07-30 14:50:45:356,8.044518,0.248997,-4.941632,50.2672,-0.365636803799,-0.0537637993542
2016-07-30 14:50:45:855,9.021352,0.708684,-5.267244,47.09366,0.660476793122,-0.0685574084827
2016-07-30 14:50:46:356,8.772356,0.383072,-5.094861,52.02153,0.341777310266,-0.0810273919027
2016-07-30 14:50:46:855,8.111555,-0.430956,-4.912902,48.33803,-0.316862812876,-0.0899692927282
2016-07-30 14:50:47:356,8.63828,0.612916,-5.200206,47.98082,0.291370690351,-0.0945171830342
2016-07-30 14:50:47:855,9.212888,0.756568,-4.663905,46.0672,0.543825876853,-0.0942435241765
2016-07-30 14:50:48:356,7.939173,0.430956,-5.295974,47.553,-0.256805162327,-0.0892056014348
2016-07-30 14:50:48:855,9.002198,0.488417,-5.171476,48.25199,0.583376930318,-0.0799329813658
2016-07-30 14:50:49:356,9.212888,0.373495,-5.430049,49.79961,0.890571758461,-0.0673582366804
2016-07-30 14:50:49:855,8.111555,0.402226,-4.759673,46.04772,-0.396520444595,-0.0527005924116
2016-07-30 14:50:50:355,8.829816,0.258574,-5.238513,46.63066,0.46007933555,-0.0373181467483
2016-07-30 14:50:50:855,8.772356,0.354342,-5.746084,48.46588,0.682724592724,-0.0225480994848
2016-07-30 14:50:51:356,8.55209,0.134075,-4.568136,47.59911,-0.113398224727,-0.00955549631265
2016-07-30 14:50:51:856,8.207323,0.373495,-5.085284,48.92124,-0.147714416247,0.000790723387003
2016-07-30 14:50:52:356,9.011776,0.861913,-5.305551,44.71073,0.683039221662,0.00799979555872
2016-07-30 14:50:52:856,8.935162,0.162806,-5.707777,43.56146,0.793883441533,0.0119907767791
2016-07-30 14:50:53:355,7.73806,0.153229,-4.61602,46.58664,-0.798413439885,0.0130721952214
2016-07-30 14:50:53:856,9.212888,0.392649,-5.104438,50.21227,0.729770672723,0.0118750306889
2016-07-30 14:50:54:356,8.734048,0.23942,-5.535394,45.67533,0.533186314572,0.00925020411462
2016-07-30 14:50:54:855,8.341399,0.248997,-4.845864,42.41202,-0.159956751926,0.0061458019979
2016-07-30 14:50:55:356,8.475474,0.593762,-4.750096,44.07688,-0.0760581033922,0.00348101483231
2016-07-30 14:50:55:855,9.414002,0.335188,-5.372588,47.86034,1.03437579896,0.00203310688752
2016-07-30 14:50:56:356,8.197747,0.383072,-5.104438,47.84053,-0.145369260596,0.00235089342613
2016-07-30 14:50:56:855,8.37013,0.584185,-4.778826,47.03849,-0.154041928975,0.00470372343703
2016-07-30 14:50:57:355,9.174582,0.459687,-5.48751,46.09058,0.890328640411,0.009069602983
2016-07-30 14:50:57:855,8.37013,0.124498,-4.932055,44.60585,-0.0940470106155,0.0151606797474
2016-07-30 14:50:58:356,8.465898,0.296881,-4.912902,46.1742,-0.0173408444811,0.0224796241832
2016-07-30 14:50:58:855,9.241618,0.842759,-5.334281,46.89847,0.893845093095,0.0303970958917
2016-07-30 14:50:59:356,8.695742,-0.229843,-4.893748,45.83216,0.170857990309,0.0382388279442
2016-07-30 14:50:59:856,8.379707,0.162806,-4.548983,47.51366,-0.273793126522,0.0453709550615
2016-07-30 14:51:00:355,8.82024,0.497994,-5.372588,46.52809,0.529696973286,0.0512738319792
2016-07-30 14:51:00:856,8.561666,-0.02873,-5.295974,44.18408,0.257288151093,0.0555972949109
2016-07-30 14:51:01:356,8.542512,0.42138,-5.181052,46.1248,0.189768607385,0.0581935466552
2016-07-30 14:51:01:856,8.781932,0.584185,-5.257667,48.14908,0.442154117537,0.0591270160275
2016-07-30 14:51:02:356,8.647858,0.047884,-4.912902,47.41983,0.136071934549,0.058663168131
2016-07-30 14:51:02:856,8.39886,0.47884,-5.45878,47.22443,0.218380533945,0.0572400091287
2016-07-30 14:51:03:355,8.868124,0.411803,-5.06613,43.66905,0.411490995304,0.0554268373535
2016-07-30 14:51:03:856,8.341399,0.383072,-5.027823,44.86553,-0.0629652943208,0.0538747521064
2016-07-30 14:51:04:356,8.619126,0.593762,-5.391742,44.36362,0.373946588189,0.0532628168188
2016-07-30 14:51:04:855,8.619126,0.47884,-5.295974,41.48473,0.317485441024,0.0542429445488
2016-07-30 14:51:05:356,8.350976,0.344765,-5.324704,43.69385,0.100102711144,0.0573858834596
2016-07-30 14:51:05:856,8.762778,0.344765,-5.401319,45.081,0.489484847422,0.0631303842341
2016-07-30 14:51:06:356,8.58082,0.459687,-5.372588,43.15325,0.324420843251,0.0717378260874
2016-07-30 14:51:06:855,8.37013,0.21069,-4.855441,43.91156,-0.131220438636,0.0832551723419
2016-07-30 14:51:07:355,8.90643,0.114922,-5.161899,45.58074,0.484799837645,0.0974898616361
2016-07-30 14:51:07:855,8.619126,0.383072,-5.899313,46.82299,0.641697040817,0.114000750398
2016-07-30 14:51:08:355,8.513782,0.258574,-4.654328,47.19998,-0.103604500713,0.132109122736
2016-07-30 14:51:08:855,8.379707,0.574608,-5.334281,44.44776,0.140086308494,0.150932776623
2016-07-30 14:51:09:356,8.896854,0.718261,-5.45878,43.76876,0.652704671825,0.169444157439
2016-07-30 14:51:09:855,8.84897,0.526724,-5.286397,41.65375,0.511225773845,0.186550554416
2016-07-30 14:51:10:356,8.379707,0.373495,-4.529829,43.06912,-0.276986903916,0.20119086369
2016-07-30 14:51:10:855,8.619126,0.335188,-4.893748,47.18703,0.10717971435,0.212439921376
2016-07-30 14:51:11:355,9.404426,0.201113,-5.612008,49.10163,1.14346103386,0.219608605093
2016-07-30 14:51:11:856,7.661446,0.067038,-5.027823,48.54393,-0.645871398562,0.222326464353
2016-07-30 14:51:12:356,8.762778,0.986411,-5.171476,52.93088,0.412692842729,0.220594089619
2016-07-30 14:51:12:855,9.366118,0.373495,-5.315128,47.60265,0.965632258078,0.214795009759
2016-07-30 14:51:13:355,7.23049,0.507571,-4.884171,48.70415,-1.06970593645,0.205661499685
2016-07-30 14:51:13:855,9.155428,0.248997,-5.430049,50.91931,0.837501749781,0.19419478058
2016-07-30 14:51:14:356,8.916008,-0.009577,-5.209783,47.95236,0.516525518396,0.181546864425
2016-07-30 14:51:14:856,8.149863,0.727837,-4.61602,48.09911,-0.415445499773,0.168877672845
2016-07-30 14:51:15:356,8.714894,0.430956,-4.855441,45.22019,0.175509892322,0.157205938761
2016-07-30 14:51:15:856,8.743626,0.718261,-5.410896,44.15096,0.497506488711,0.147274813871
2016-07-30 14:51:16:356,8.743626,0.287304,-4.788403,43.73401,0.16308089342,0.139452423047
2016-07-30 14:51:16:856,8.494628,0.287304,-5.363012,49.90422,0.24003214716,0.133683668485
2016-07-30 14:51:17:355,8.542512,0.90022,-5.0374,46.1082,0.147926796203,0.129502773254
2016-07-30 14:51:17:855,8.887278,0.497994,-4.730942,43.36426,0.270353192259,0.126107265607
2016-07-30 14:51:18:355,8.772356,0.287304,-5.477933,44.68138,0.536232325424,0.122484643055
2016-07-30 14:51:18:855,8.762778,0.287304,-4.778826,42.62798,0.175289169772,0.117574325662
2016-07-30 14:51:19:356,7.785944,0.603339,-4.673482,45.84171,-0.709100268414,0.110441178096
2016-07-30 14:51:19:856,9.461886,0.086191,-5.477933,50.44754,1.12354770959,0.100434022573
2016-07-30 14:51:20:356,8.446744,0.45011,-4.788403,45.83551,-0.089974974104,0.0873038396933
2016-07-30 14:51:20:855,7.776367,0.794875,-5.181052,48.14691,-0.431993292228,0.0712617657418
2016-07-30 14:51:21:356,8.944738,0.430956,-5.315128,45.86388,0.603675941711,0.0529658553472
2016-07-30 14:51:21:855,9.03093,0.02873,-5.094861,46.58811,0.558998538293,0.033436587892
2016-07-30 14:51:22:355,8.015787,1.053449,-4.79798,46.66243,-0.408765607359,0.0139125343077
2016-07-30 14:51:22:855,8.437168,0.603339,-5.286397,50.02861,0.164758896873,-0.00433240111622
2016-07-30 14:51:23:355,9.442732,0.497994,-5.0374,43.9507,0.903943457376,-0.0201818982676
2016-07-30 14:51:23:855,7.508217,0.497994,-4.912902,45.04732,-0.823458584932,-0.0328495762104
2016-07-30 14:51:24:355,9.212888,0.009577,-5.420472,50.1469,0.879196121424,-0.0420025606526
2016-07-30 14:51:24:855,8.734048,0.861913,-4.778826,48.69225,0.183180996267,-0.0478152364314
2016-07-30 14:51:25:355,7.94875,0.076614,-5.420472,49.96242,-0.188668856635,-0.0509430054666
2016-07-30 14:51:25:856,9.078814,-0.124498,-5.171476,46.6165,0.639140032423,-0.052418671381
2016-07-30 14:51:26:355,8.90643,0.172383,-5.00867,46.64685,0.409637293588,-0.0534867477528
2016-07-30 14:51:26:856,7.833828,-0.114922,-4.807557,46.10745,-0.61790162651,-0.0554014210479
2016-07-30 14:51:27:355,9.232042,0.277727,-4.884171,46.77486,0.638103087811,-0.059220295235
2016-07-30 14:51:27:856,8.963892,-0.057461,-5.018246,45.05698,0.4631423854,-0.0656272420378
2016-07-30 14:51:28:355,7.814675,0.909797,-5.420472,45.16704,-0.256027389634,-0.0748133689033
2016-07-30 14:51:28:855,8.418014,0.785298,-5.104438,51.9751,0.0659779236714,-0.0864359124493
2016-07-30 14:51:29:355,9.605538,0.651223,-4.596867,47.09012,0.858722410901,-0.0996622287621
2016-07-30 14:51:29:856,8.303091,0.507571,-5.190629,46.11431,-0.00481882421528,-0.113292057854
2016-07-30 14:51:30:356,7.967903,0.114922,-4.893748,47.48664,-0.458558679487,-0.125938234612
2016-07-30 14:51:30:855,9.461886,0.47884,-5.267244,48.39798,1.02976170301,-0.136236224489
2016-07-30 14:51:31:355,8.676588,1.005565,-5.133168,47.4193,0.321325382554,-0.14304799093
2016-07-30 14:51:31:856,7.814675,0.076614,-5.190629,43.48374,-0.428228073745,-0.145626649249
2016-07-30 14:51:32:356,8.954314,0.536301,-5.06613,45.47441,0.492088679006,-0.14371503782
2016-07-30 14:51:32:855,9.069236,0.517148,-5.21936,45.18204,0.666650346709,-0.137562660897
2016-07-30 14:51:33:355,8.140286,0.679953,-5.133168,44.58075,-0.162409318372,-0.127859525117
2016-07-30 14:51:33:855,8.37013,0.086191,-4.807557,47.67163,-0.157067315389,-0.115599793824
2016-07-30 14:51:34:356,9.883266,-0.153229,-4.759673,47.50604,1.16072983079,-0.101900412872
2016-07-30 14:51:34:855,8.073248,0.622492,-5.449203,45.97109,-0.0499465731597,-0.0878077503477
2016-07-30 14:51:35:355,8.025364,0.153229,-5.142745,46.13779,-0.277016595317,-0.0741273961469
2016-07-30 14:51:35:855,9.5385,0.6608,-5.209783,48.36049,1.07859393113,-0.061308131529
2016-07-30 14:51:36:355,8.542512,0.517148,-5.324704,46.30348,0.269406034666,-0.0494013390656
2016-07-30 14:51:36:855,8.245631,0.038307,-5.0374,44.81932,-0.147324554017,-0.038103414476
2016-07-30 14:51:37:355,9.040506,0.699107,-4.759673,46.08101,0.430800085951,-0.0268734312489
2016-07-30 14:51:37:856,8.801086,0.555455,-5.00867,45.2934,0.331716827309,-0.0151040959995
2016-07-30 14:51:38:355,8.676588,0.507571,-5.372588,46.81113,0.407901421502,-0.00231348106627
2016-07-30 14:51:38:855,8.418014,0.603339,-4.520252,45.61992,-0.236095060185,0.0116798943974
2016-07-30 14:51:39:356,8.868124,0.095768,-5.305551,44.32506,0.524489160225,0.0266343172025
2016-07-30 14:51:39:855,9.366118,0.938527,-5.209783,46.45125,0.948570454607,0.041841866771
2016-07-30 14:51:40:355,7.872135,0.086191,-4.635174,47.27777,-0.674203572924,0.0561789987423
2016-07-30 14:51:40:856,8.983046,0.612916,-5.477933,52.27297,0.729380029853,0.0682480374354
2016-07-30 14:51:41:355,9.05966,0.316035,-5.104438,53.21817,0.593490026557,0.076590153861
2016-07-30 14:51:41:855,7.536947,0.497994,-4.845864,52.23867,-0.835816693908,0.0799364275483
2016-07-30 14:51:42:355,9.29908,0.248997,-4.989516,55.98082,0.746048421008,0.0774549107846
2016-07-30 14:51:42:855,8.63828,0.038307,-5.343858,48.7334,0.347665435956,0.0689499251952
2016-07-30 14:51:43:355,8.006211,0.746991,-4.874594,47.04907,-0.406858142331,0.0549756520101
2016-07-30 14:51:43:856,9.08839,-0.143652,-5.295974,48.90196,0.709829337869,0.0368386759733
2016-07-30 14:51:44:356,8.772356,0.23942,-5.094861,49.39762,0.337372090175,0.0164815736146
2016-07-30 14:51:44:856,8.130709,0.574608,-4.654328,48.38263,-0.423766872279,-0.00374091245754
2016-07-30 14:51:45:356,9.126698,0.095768,-5.027823,46.49161,0.610402679952,-0.0213633277654
2016-07-30 14:51:45:855,8.992622,-0.009577,-5.056554,48.01316,0.506786345986,-0.0341448679347
2016-07-30 14:51:46:355,7.987057,0.545878,-4.836287,55.50402,-0.456886386956,-0.0403877473026
2016-07-30 14:51:46:856,8.829816,0.651223,-5.257667,54.74327,0.487223134053,-0.0391886123491
2016-07-30 14:51:47:355,8.973468,0.890643,-4.82671,45.38986,0.418074223654,-0.0305821312318
2016-07-30 14:51:47:856,8.810662,0.995988,-4.893748,43.86063,0.317612080935,-0.0155518136883
2016-07-30 14:51:48:355,8.42759,0.603339,-5.315128,47.56018,0.171927509925,0.00409661130033
2016-07-30 14:51:48:855,8.714894,1.053449,-5.535394,56.26248,0.567847511024,0.0259825453726
2016-07-30 14:51:49:355,8.599974,0.45011,-4.577713,52.63251,-0.0571743518535,0.0474828428775
2016-07-30 14:51:49:855,9.03093,0.593762,-4.778826,46.80345,0.424619089923,0.0660997680023
2016-07-30 14:51:50:355,8.868124,0.565032,-4.893748,45.09557,0.334538132803,0.0798093696618
2016-07-30 14:51:50:855,8.42759,0.536301,-4.82671,44.06673,-0.0832831132596,0.0873378754279
2016-07-30 14:51:51:356,9.03093,0.555455,-4.721366,43.59841,0.395759345971,0.0883248027274
2016-07-30 14:51:51:855,8.475474,0.402226,-5.286397,44.54845,0.187071497262,0.0833490891934
2016-07-30 14:51:52:356,8.983046,0.411803,-4.702212,45.23471,0.337684210788,0.0738158225806
2016-07-30 14:51:52:856,8.724472,0.488417,-4.989516,47.99985,0.252317464627,0.0617226802879
2016-07-30 14:51:53:355,8.494628,0.191536,-4.941632,43.93701,0.019298943521,0.0493435197341
2016-07-30 14:51:53:855,8.8777,0.201113,-4.903325,45.83075,0.333796122971,0.0388787868697
2016-07-30 14:51:54:355,8.571242,0.086191,-5.00867,55.19673,0.117758733971,0.032126642436
2016-07-30 14:51:54:855,8.60955,0.459687,-4.807557,44.54962,0.0615889120606,0.0302243763721
2016-07-30 14:51:55:355,9.107544,0.258574,-5.094861,44.64383,0.628957171803,0.033497622832
2016-07-30 14:51:55:855,8.389284,0.153229,-5.056554,43.77873,-0.0134545112059,0.0414371804449
2016-07-30 14:51:56:356,8.303091,0.756568,-4.951209,48.51596,-0.113186819651,0.0528028487659
2016-07-30 14:51:56:855,9.634268,0.296881,-5.382165,51.88397,1.22969919478,0.0658339572925
2016-07-30 14:51:57:355,8.044518,0.430956,-4.692635,49.0333,-0.486866612051,0.0785303531372
2016-07-30 14:51:57:855,8.90643,0.507571,-5.075707,48.00688,0.453767593569,0.0889579910546
2016-07-30 14:51:58:355,9.136274,0.296881,-5.181052,50.11977,0.697280369246,0.0955313021178
2016-07-30 14:51:58:855,7.852982,0.536301,-4.912902,48.10672,-0.531338937297,0.0972302724615
2016-07-30 14:51:59:355,9.528924,0.316035,-5.343858,54.69596,1.11964267683,0.0937224293196
2016-07-30 14:51:59:855,8.034941,0.191536,-4.635174,49.1238,-0.53197214258,0.0853764531558
2016-07-30 14:52:00:356,7.958327,0.756568,-5.190629,50.30385,-0.278473721738,0.0731720217835
2016-07-30 14:52:00:855,9.165004,-0.047884,-5.832275,53.53235,1.05347195298,0.0585267261048
2016-07-30 14:52:01:356,8.542512,0.42138,-4.568136,47.86832,-0.11361207,0.0430728459834
2016-07-30 14:52:01:855,8.274361,0.354342,-5.104438,46.62126,-0.0813877913071,0.0284226316747
2016-07-30 14:52:02:355,8.456322,0.42138,-5.72693,45.99375,0.411774312564,0.0159598020729
2016-07-30 14:52:02:855,8.628704,0.488417,-5.410896,48.61925,0.386611172753,0.00668773956609
2016-07-30 14:52:03:355,8.111555,0.21069,-5.094861,44.07952,-0.228803654895,0.00115289467288
2016-07-30 14:52:03:855,8.887278,0.612916,-5.334281,48.7378,0.573348691983,-0.000552464933396
2016-07-30 14:52:04:356,8.523358,0.287304,-5.650316,45.26189,0.420163541432,0.00128183488938
2016-07-30 14:52:04:856,8.245631,0.220267,-4.625597,47.28775,-0.352986954336,0.00610390329378
2016-07-30 14:52:05:355,8.772356,0.785298,-5.93762,46.10413,0.811970344712,0.013239608322
2016-07-30 14:52:05:855,8.79151,0.268151,-5.832275,47.18321,0.743576868272,0.0220229630982
2016-07-30 14:52:06:356,7.987057,0.909797,-4.539406,48.90224,-0.578152030319,0.0318923401936
2016-07-30 14:52:06:856,8.916008,0.737414,-5.506664,48.68764,0.695347517924,0.0424367782957
2016-07-30 14:52:07:355,8.236054,0.507571,-5.439626,47.3373,0.0733063713938,0.0533882569445
2016-07-30 14:52:07:855,8.475474,0.383072,-5.410896,48.58908,0.252713312257,0.0645677215152
2016-07-30 14:52:08:355,8.66701,0.076614,-5.046977,46.16921,0.219701335714,0.075802526924
2016-07-30 14:52:08:855,8.274361,0.47884,-5.410896,46.72986,0.0880873519452,0.0868389510868
2016-07-30 14:52:09:356,8.705318,-0.038307,-5.765238,46.2739,0.631359973874,0.0972743976357
2016-07-30 14:52:09:855,8.676588,0.038307,-5.334281,47.26049,0.375244255046,0.106529720466
2016-07-30 14:52:10:355,8.034941,0.124498,-4.386177,46.78713,-0.654983599096,0.113873603746
2016-07-30 14:52:10:855,9.251196,0.670377,-6.224924,52.88726,1.36066298652,0.118499783218
2016-07-30 14:52:11:356,8.456322,0.181959,-5.181052,49.64788,0.108961168997,0.119646266797
2016-07-30 14:52:11:856,7.613562,0.172383,-4.788403,49.96991,-0.814176217992,0.116735874245
2016-07-30 14:52:12:355,9.193734,0.622492,-5.420472,51.72711,0.880825873411,0.10951131598
2016-07-30 14:52:12:855,8.781932,0.737414,-5.564124,46.91892,0.612359855013,0.0981369358727
2016-07-30 14:52:13:357,7.900866,-0.23942,-4.55856,47.46439,-0.685227413247,0.0832434987725
2016-07-30 14:52:13:856,8.532936,0.373495,-4.932055,52.07758,0.0528424816655,0.0659013674143
2016-07-30 14:52:14:356,9.03093,0.363919,-6.320692,53.25229,1.21911061973,0.0475195625497
2016-07-30 14:52:14:855,8.140286,0.373495,-4.568136,48.17783,-0.46807186972,0.0296814009411
2016-07-30 14:52:15:355,8.37013,0.536301,-4.788403,46.67726,-0.152075881955,0.0139392933819
2016-07-30 14:52:15:856,8.925584,0.354342,-5.659893,49.08852,0.76478116868,0.00159968574844
2016-07-30 14:52:16:356,8.542512,0.373495,-5.334281,49.08989,0.268123018307,-0.00646755156415
2016-07-30 14:52:16:856,8.178593,0.603339,-4.836287,48.5408,-0.289334405886,-0.0099634583362
2016-07-30 14:52:17:356,8.992622,0.565032,-5.717354,50.71753,0.861206508977,-0.00921420974247
2016-07-30 14:52:17:856,8.628704,0.067038,-4.702212,49.79709,0.0169946833202,-0.00513365892612
2016-07-30 14:52:18:355,8.485052,0.229843,-5.075707,46.72644,0.0799816378597,0.000902854120836
2016-07-30 14:52:18:855,8.475474,0.277727,-5.66947,48.15569,0.390670658937,0.00725611288538
2016-07-30 14:52:19:355,8.781932,0.162806,-5.06613,46.40036,0.329748942807,0.0122629477542
2016-07-30 14:52:19:855,8.207323,0.430956,-5.123591,46.54694,-0.125111841867,0.0144821505697
2016-07-30 14:52:20:355,9.069236,0.019154,-5.286397,48.23091,0.687495022196,0.012908661861
2016-07-30 14:52:20:856,8.542512,0.143652,-5.324704,46.87497,0.257155499686,0.0071230078558
2016-07-30 14:52:21:356,7.843405,0.746991,-4.041412,47.56014,-0.955057397032,-0.00264699231656
2016-07-30 14:52:21:855,9.48104,0.057461,-5.592855,51.28539,1.19788119027,-0.015561472309
2016-07-30 14:52:22:355,8.762778,0.268151,-4.941632,47.62175,0.253692665195,-0.0302947181893
2016-07-30 14:52:22:855,7.469909,0.411803,-5.075707,46.87325,-0.769429015325,-0.0452321176759
2016-07-30 14:52:23:355,8.772356,0.670377,-6.004657,47.51959,0.841738862764,-0.058706767176
2016-07-30 14:52:23:855,9.165004,0.306458,-5.554548,50.23726,0.911204144595,-0.0692388148979
2016-07-30 14:52:24:355,7.192182,-0.162806,-4.61602,58.75191,-1.26239048885,-0.0757407408691
2016-07-30 14:52:24:855,8.810662,0.746991,-5.813122,57.17916,0.771972775395,-0.0776577615846
2016-07-30 14:52:25:355,8.944738,0.268151,-6.004657,48.89838,0.966648297829,-0.0750233540632
2016-07-30 14:52:25:856,8.111555,0.067038,-4.309563,50.85016,-0.62445963144,-0.0684237064776
2016-07-30 14:52:26:355,8.992622,0.756568,-5.410896,52.39806,0.712235556018,-0.0588794448521
2016-07-30 14:52:26:855,8.705318,0.229843,-5.305551,48.80107,0.387267315285,-0.0476659022572
2016-07-30 14:52:27:356,8.322245,0.392649,-4.989516,47.08094,-0.0987073470376,-0.0361024398528
2016-07-30 14:52:27:855,9.040506,0.488417,-5.544971,49.45322,0.806779327685,-0.0253454843775
2016-07-30 14:52:28:356,7.967903,0.201113,-5.324704,46.38805,-0.224573700466,-0.0162184525007
2016-07-30 14:52:28:855,8.446744,0.545878,-4.82671,49.14893,-0.0661508418634,-0.00910495144631
2016-07-30 14:52:29:356,9.471462,0.105345,-5.612008,48.40386,1.19973767982,-0.0039207840545
2016-07-30 14:52:29:856,8.130709,0.497994,-4.912902,48.25052,-0.297217392985,-0.000167179726921
2016-07-30 14:52:30:356,8.121132,0.42138,-4.932055,52.48052,-0.299189698619,0.0029455288041
2016-07-30 14:52:30:856,9.672576,0.737414,-5.305551,50.67966,1.24673447709,0.00632574723965
2016-07-30 14:52:31:355,8.255207,0.277727,-5.286397,48.1267,-0.00328963714197,0.0108093762118
2016-07-30 14:52:31:855,8.542512,-0.02873,-4.596867,47.37854,-0.109148341577,0.0169814665232
2016-07-30 14:52:32:355,9.097966,0.488417,-5.468356,48.84407,0.816121298281,0.0250402079999
2016-07-30 14:52:32:855,8.312668,0.469264,-4.836287,48.24904,-0.181379645749,0.034725528431
2016-07-30 14:52:33:356,8.66701,0.459687,-5.315128,49.43154,0.367374913722,0.0453240499076
2016-07-30 14:52:33:856,9.184158,0.555455,-5.209783,46.8311,0.76351064373,0.0557499804203
2016-07-30 14:52:34:356,8.178593,0.076614,-4.539406,46.84407,-0.455778493243,0.0646896427166
2016-07-30 14:52:34:855,8.523358,0.651223,-4.922478,49.30988,0.0542035994994,0.0707875880498
2016-07-30 14:52:35:356,9.45231,0.191536,-5.774814,51.26456,1.2684171753,0.0728460511539
